0,تدبیر کیش ویرا,"
            برنامه نویس Front End
          ",من تازه از خدمت سربازی تمام شده بود و قبلا به مدت 4 سال در کار تعمیرات بردهای الکترونیکی و وسایل ااکترونیکی کار کرده بودم در طول خدمت تسلط خوبی بر روی CSS3 /HTML /Java script/Jquery/Git پیدا کردم بدنبال کار بودم که چیزی که برای من مهم بود این بود که بیمه داشته باشه  الان وارد این شرکت شدم پیدا کردم و ظرف یک ماه اول بیمه برای من رد شد و مدیر فوق العاده باسواد و ماهری دارد و از مشتری های بسیار خوبی و بزرگ دارد  که نشون میده عملکرد شرکت مثبت هستش,https://jobguy.ir/review/428/%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-front-end
0,تدبیر کیش ویرا,"
            کار آموز و برنامه نویس
          ",من در ابتدا با کارآموزی شروع کردم و الان خیلی چیز ها یادگرفتم و به حقوقی مد نظرم بود رسیدم ,https://jobguy.ir/review/340/%DA%A9%D8%A7%D8%B1-%D8%A2%D9%85%D9%88%D8%B2-%D9%88-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3
0,آوای همراه هوشمند پارس (عدد),NULL,من آگهی استخدام شرکت رو توی کانال تلگرام  جادی دیدم و رزومه فرستادم. مصاحبه توی یه جلسه حدودا نیم ساعته برگزار شد، برخوردشون خیلی دوستانه و محترمانه بود. توی جلسه لیدبکند به همراه یکی دیگه از اعضای تیم فنی و مدیر فنی حضور داشتند،  چون تجربه خاصی توی رزومه نداشتم و بیشتر سابقه دانشگاهی داشتم سوالات عملی چندانی ازم نپرسیدن و بیشتر سوالات مفهومی  از سیستم عامل، شبکه و ... ازم پرسیدن. سوالات کمی درباره گیت، لینوکس و پایتون... تجربه عملی من تو برنامه نویسی بیشتر پروژه برای دانشگاه یا یادگیری شخصی بود. برای همین سوالات عملی خیلی سطحی بودن ... در پایان بهم گفتن مشخصه عملی کار نکردی و تجربه نداری اما پایه ها رو میدونی و وضعیتت بد نیست. گفتن باهم یه مشورتی میکنن و اگه طی ده روز بهم خبری نرسید یعنی اینکه قبول نشدم. به شخصه امید چندانی نداشتم به قضیه و فرم مصاحبه رو هم خیلی سر سری پر کردم، اما عصرش سی تی او بهم پیام داد که خوشحال میشه بام توی یه دوری آزمایشی کار بکنن و اگه توی این دوره از کار عملیم راضی بودن قرارداد میبندن و اگه راضی نبودن باهام خداحافظی میکنن، حداکثر زمان آزمایشی هم سه ماه بود که اگه هر زمانی قبول میشدم حقوق و مزایای کامل رو تا اون لحظه بهم میدادن اگر قبول نمیشدم هم هیچی .... من دوره آزمایشی رو باشون شروع کردم و توی هفته دوم بام قرار داد بستن. ,https://jobguy.ir/interview/2/%D9%81%D8%A7%D9%86-%D9%88-%D8%AD%D8%B1%D9%81%D9%87-%D8%A7%DB%8C
0,ایرانتیک,"
            انصاف در زندگی چیز خوبیست
          ",من بعنوان یک فرد تازه کار در سمت backend استخدام شدم و هیچ گونه ادعایی نسبت به دانش خودم و برتر بودن نسبت به سایر افراد نداشتم tech lead مجموعه با صبر و حوصله مشکلاتم رو رفع می کرد و تا به امروز در این شرکت روزی نبوده که یک مطلب جدید یاد نگیرم شاید اگر خودم رو بعنوان senior  معرفی می کردم انتظارها ازم بالاتر بود مدیریت در نقش cto  با درک متقابل نسبت به افراد هیچ گونه فشار کاری خاصی نه به من و نه به هیچ یک از بچه های تیم بمنظور رساندن کار و تسک وارد نکرده و نمی کند بعضا حتی از مدیران بالاتر فشار های زیادی رو تحمل کرده که با توجه به شرایط به تیم فنی انتقال نداده و صبر کرده.,https://jobguy.ir/review/607/%D8%A7%D9%86%D8%B5%D8%A7%D9%81-%D8%AF%D8%B1-%D8%B2%D9%86%D8%AF%DA%AF%DB%8C-%DA%86%DB%8C%D8%B2-%D8%AE%D9%88%D8%A8%DB%8C%D8%B3%D8%AA
0,تدبیر کیش ویرا,"
            تجربه بسیار بد کارآموزی
          ",رفتم مصاحبه شرکت تدبیر کیش ویرا و 2 مرحله باهام مصاحبه کردن و به مدیرعامل شرکت گفتم که نیمه وقت یه جا کار میکنم چون هیچ درآمدی ندارم و نیمه وقت میام پیش شما و کارآموزی میکنم . 1 هفته که توی این شرکت مشغول شدم مدیرشون گفت که پیشنهاد کار تمام وقت براتون دارم و میتونم ماهی 1 میلیون و 800 بهتون بدم منم خیلی خوشحال بودم از اینکه میتونم توی یه شرکت نرم افزاری برنامه نویسی کنم و از کار قبلیم کامل اومدم بیرون و هیمنجا موندم . اولش واقعا خوشحال بودم ولی بعد از یکی دو هفته دیدم که از 9 صبح تا 19:30 دارم کار میکنم و پنجشنبه ها هم از 9 صبح تا 19:30 دارم کار میکنم ولی چون داشتم پیشرفت میکردم مشکلی نداشتم. یه روز پنجشنبه به مسئول منابع انسانی گفتم که اضافه کارم رو حساب کنین و قرارداد هم باهام ببندین (طبق قولی که خودشون داده بودن) اما متاسفانه ایشون خیلی ناراحت شدن و به مدیر عامل شرکت انتقال دادن و گفتن از شنبه دیگه نیا سرکار . فقط و فقط به دلیل اینکه حقمو خواستم از کار بیکار شدم و هنوزم دنبال کارم اما به یاری خدا کارم پیدا میکنم . متاسفانه شرکت تدبیر کیش ویرا هم از نیرو زیاد کار میکشه هم اینکه اگه حقتو بخوای قطعا اخراج میشی . تجربه بسیار بدی از این شرکت و مدیرشون داشتم امیدوارم برای کسی دیگه پیش نیاد .,https://jobguy.ir/review/300/%D8%AA%D8%AC%D8%B1%D8%A8%D9%87-%D8%A8%D8%B3%DB%8C%D8%A7%D8%B1-%D8%A8%D8%AF-%DA%A9%D8%A7%D8%B1%D8%A2%D9%85%D9%88%D8%B2%DB%8C
0,آوای همراه هوشمند پارس (عدد),"
            پشتیبان
          ",عدد تجربه خوبی بود ,https://jobguy.ir/review/58/%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86
0,ایرانتیک,"
            مدیران نالایق
          ",با تمام وجود متنفرم از این سازمان. کار بیش از اندازه. بی توجهی به پرسنل. عدم امکان پیشرفت. محیط فوق العاده مسموم. عدم دانش کافی و سطح فنی بسیار پایین و مدیران در جایگاه نادرست و  شرکت بر پایه ی روابط است محیط به شدن مصمومی داره  عدم دانش کافی مدیران و برخورد به شدت نامناسب و همیشگی قطعا همیشه همراهتون خواهد بود در هر جایگاهی و با هر سطح دانشی  روابط: تقریبا ۹۵ درصد افرادی که اونجا کار میکنن یا دانشگاه سمنان درس خوندن یا توی اموزشگاهی که مدیر فنی درس میده رفتن و یا دوستان و آشنایان مدیران اون شرکت هستند .هر کسی که وارد اون شرکت میشه درصورتی که اشنایان اونها نباشه نهایت چند ماه دووم میاره و بیشتر نمیتونه بمونه. اضافه کار:اضافه کار هیچ وقت پرداخت نمیشه  در نهایت با پیگیری های زیاد مثلا اگه ۸ ساعت اضافه کار کرده باشی پول دو ساعتشو میدن و میگن راندمانت کافی نبوده و هیچ وقت از کار شما راضی نیستن .انتظار دارن تا ۷-۸ شرکت بمونی و براشون کار کنی حتی  خیلی اوقات روزای جمعه شمارو مجبور میکنن بیاید سرکار مزایا:عیدی و سنوات با وزارت کار رو میدن صداقت و اطلاعات از کار :تقریبا حدود سه چهار ماه میگفتن این هفته لانچ داریم و از ما کار میکشیدن  اما میدیدیم هیچ خبری نیست - به شما هیچ اطلاعی از این که شرکت تو چه وضعیتی قرار داره نمیدن  یعنی شما نباید به هیچ وجه حتی با همکار خودتم حرف بزنی در غیر این صورت برخورد شدیدی میکنن ,https://jobguy.ir/review/563/%D9%85%D8%AF%DB%8C%D8%B1%D8%A7%D9%86-%D9%86%D8%A7%D9%84%D8%A7%DB%8C%D9%82
0,طاقچه,"
            برنامه نویس
          ",فضای کاری دوستانه است و خسته کننده نیست. ولی باید معایبش رو هم گفت که مدیریت، محیط بسیار کوچک و شلوغ کاریست.  من بشخصه پیشرفت خوبی تو این سازمان داشتم با توجه به تجربه کاری که قبلا داشتم این سازمان با افراد متخصص دست و دل بازی که داشت، باعث کمک به من شده است. ولی از لحاظ حقوق و موارد بالا ناراضی بودم.,https://jobguy.ir/review/209/%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3
0,ایرانتیک,"
            مدیریت بسیار بد
          ",         از همه منزجر کننده تر در این شرکت سخنرانی حماسی فردی بود که کمترین اعتقادی به حرفهایی که میزد نداشت و از پس مدیریت حداقلیات زندگی خودش بر نمیومد,https://jobguy.ir/review/381/%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA-%D8%A8%D8%B3%DB%8C%D8%A7%D8%B1-%D8%A8%D8%AF
0,طاقچه,"
            تجربه من در طاقچه
          ",افراد با استعدادی داخل طاقچه کار می‌کنند ولی محیط کاری نامناسب (تعداد افراد زیاد در محیط کوچک، پراگندکی بخش‌های مختلف سازمان، عدم توجه به طراحی محیط کار، عدم توحه به آرامش در محیط کار، امکانات کم برای استراحت و تفریح افراد) و مدیریت بسیار ضعیف مجموعه باعث شده تا پتانسیل بالای این شرکت به درستی در جهت اهداف بزرگتر پیش نرود. در طاقچه همیشه از همه چیز صحبت به میون می‌آید ولی موقع عمل هیچ حرکتی صورت نمی‌گیرد. عدم برخورداری از فرهنگ سازمانی مناسب هم از دیگر مشکلات طاقچه هست. هر چند فعالیت‌های بسیار اندکی صورت میگیره (تجمع افراد شرکت در برخی مناسبت‌ها، قدردانی از افراد به خاطر کارهای خوبی که انجام داده‌اند) ولی کافی نیست. در محیط کار اینکه افراد در حوزه‌های دیگر هم فعالیت کنند باعث ناراحتی مدیر شما می‌شود! ارتباطات درون سازمان خیلی ضعیف هست طوری که اگر کسی به مجموعه اضافه یا کم بشه شما به سختی متوجه می‌شوید! (البته اخیرا بهتر شده و معارفه‌های سرپایی برگزار می‌شود) هیچ برنامه عملیاتی برای مشارکت شما در بهبود شرایط مجموعه وجود ندارد (جز یک بورد ترلو!) و تنها اگر رابطه‌ی فامیلی با یکی از اعضای مدیریت داشته باشید احتمالا شانس این رو دارید که در مورد موضوعی که ذهن شما رو مشغول کرده کار عملیاتی و موثر انجام دهید. از تخصص‌ها برای حل مشکلات استفاده نمی‌شود، بیشتر ترجیح داده می‌شود که از نظرات شخصی و غیر کارشناسی در پیشبرد امور بهره گرفته شود. (چون همیشه ادعا می‌شود که محدودیت بودجه وجود دارد) امیدوارم اگر همکاری من با طاقچه ادامه پیدا می‌کند شاهد شرایط کاری بهتری باشم :),https://jobguy.ir/review/210/%D8%AA%D8%AC%D8%B1%D8%A8%D9%87-%D9%85%D9%86-%D8%AF%D8%B1-%D8%B7%D8%A7%D9%82%DA%86%D9%87
